TRU,START_DATE,END_DATE,STATUS_DESCRIPTION,STREET_ACTIVITY,PREMISE_NO,STREET_NAME,BOROUGH,ZIP_CODE,FACILITY_AKA,FACILITY_TYPE,BIN,BLOCK,LOT,CROSS_STREET_ON,CROSS_STREET_BETWEEN,CROSS_STREET_AND,BUILDING_OWNER_NAME,CONTRACTOR_NAME,AIR_MONITOR_NAME,ENTIRE_FLOOR,FLOOR,SECTION,ACM_TYPE,ACM_AMOUNT,ACM_UNIT,ABATEMENT_TYPE,PROCEDURE_NAME,LATITUDE,LONGITUDE,COMMUNITY_BOARD,COUNCIL_DISTRICT,CENSUS_TRACT,BBL,NTA
TRU5124BX18,02/20/2018 12:00:00 AM,02/08/2019 12:00:00 AM,Submitted,No,3041,Bruckner Blvd.,Bronx,10461,P.S. 14(X) @X014,School,2072754,05313,0092,,,,NYC School Construction Authority (NYCSCA),Citywide Environmental Services LLC,"Environmental Management Solutions Of New York, In",No,2,Room 203,Electric wire insulation,200,Linear Feet,Removal,DEP Variance,40.835779,-73.825735,10,13,184,2053130092,Schuylerville-Throgs Neck-Edgewater Park
TRU5388BK18,03/18/2018 12:00:00 AM,03/10/2019 12:00:00 AM,Closed,No,1027,Belmont Ave,Brooklyn,11208,,Other,3095100,04233,0043,,,,1027 Belmont Ave LLC,Darshel Construction Corp.,Dancy Environmental,No,1 Interior,Hallway corridor,Black Adhesive Mastic Flooring,15,Square Feet,Removal,Interior Foam,40.674206,-73.87117,5,42,1196,3042330043,East New York
TRU5253BK18,02/28/2018 12:00:00 AM,02/15/2019 12:00:00 AM,Postponed,No,150,55TH STREET,Brooklyn,11220,,Hospital,3014856,00828,0001,,,,NYU HOSPITALS CENTER,PAR Environmental Corporation,"Environmental Planning & Management, Inc.",No,5,"PATIENT RESTROOMS 5932, 5934,5936,5938,5840,BIRTH ROOM 11",VAT &  MASTIC,180,Square Feet,Removal,DEP Variance,40.646941,-74.02093,7,38,22,3008280001,Sunset Park West
TRU5874BK17,12/23/2017 12:00:00 AM,12/21/2018 12:00:00 AM,Submitted,No,3816,Neptune Ave,Brooklyn,11224,,Residence,3259639,07002,0027,,,,Debra Packer,"Cid Construction Services, LLC","Green Path Environmental, Inc.",No,Second Fl.,Bedroom 1,Wall plaster,430,Square Feet,Removal,DEP Variance,40.576555,-74.00617,13,47,336,3070020027,Seagate-Coney Island
TRU5145MN18,02/05/2018 12:00:00 AM,01/21/2019 12:00:00 AM,Closed,No,33,East 22 Street,Manhattan,10010,,Residence,1016284,00851,0028,,,,33 East 22nd Street Tenants Corp.,New York Insulation Inc.,"Nigertech Services, Inc.",No,Roof,Main Roof - South Parapet Wall,Wall Tar,200,Square Feet,Removal,Exterior Vertical Surface,40.740212,-73.988467,5,2,56,1008510028,Hudson Yards-Chelsea-Flatiron-Union Square
TRU6190MN17,12/26/2017 12:00:00 AM,12/10/2018 12:00:00 AM,Closed,No,17,West 54th St,Manhattan,10019,Rockefeller Apartments,Other,1080440,01270,0020,,,,17&24 Corp,Brooks Remediation Corporation,"Hillmann Consulting, LLC",No,Basement,24W Steam & Electrical Rooms,Pipe Wrap,600,Linear Feet,Removal,DEP Variance,40.761405,-73.976222,5,4,104,1012700020,Midtown-Midtown South
TRU5340MN18,03/19/2018 12:00:00 AM,02/13/2019 12:00:00 AM,Submitted,No,10,East End Avenue,Manhattan,10075,,Residence,1050768,01576,0027,,,,10 East End Ave Owners Inc c/o Wallack Mgmt LLC,New York Insulation Inc.,"GCI Environmental Advisory, Inc.",No,10,P1- Apt 10D Bedroom - Riser #20,Pipe Insulation,12,Linear Feet,Removal,DEP Variance,40.770819,-73.947781,8,5,136,1015760027,Yorkville
TRU5153MN18,01/31/2018 12:00:00 AM,01/22/2019 12:00:00 AM,Submitted,No,593,Park Avenue,Manhattan,10065,Central Presbyterian Church,Other,1042124,01398,0072,,,,Trustees of Central Presbyterian Church,AGG Environmental Corp.,Airtek Environmental Corporation,No,Roof,South/West side,Roofing material.,1100,Square Feet,Removal,Exterior Foam,40.765795,-73.967683,8,4,120,1013980072,Upper East Side-Carnegie Hill
TRU6222MN17,12/22/2017 12:00:00 AM,12/13/2018 12:00:00 AM,Submitted,No,131,Avenue of the Americas,Manhattan,10013,M615,School,1007378,00491,0016,,,,NYC School Construction Authority (NYCSCA),ABC Construction Contracting Inc.,Airtek Environmental Corporation,No,4th Floor,Room #410,Wall Plaster,10,Square Feet,Removal,Tent,40.7244,-74.004625,2,3,37,1004910016,SoHo-TriBeCa-Civic Center-Little Italy
TRU5253BK18,02/28/2018 12:00:00 AM,02/15/2019 12:00:00 AM,Postponed,No,150,55TH STREET,Brooklyn,11220,,Hospital,3014856,00828,0001,,,,NYU HOSPITALS CENTER,PAR Environmental Corporation,"Environmental Planning & Management, Inc.",No,5,"PANTRY ROOM 5907, MED. ROOM 5900, OFFICE 5911",ACM FIRE DOOR,63,Square Feet,Removal,DEP Variance,40.646941,-74.02093,7,38,22,3008280001,Sunset Park West
TRU5842BK17,12/24/2017 12:00:00 AM,12/14/2018 12:00:00 AM,Closed,No,56,cyrus ave,Brooklyn,11229,,Residence,3255304,08907,0654,,,,Tatyana Podstrelova,Gotham Contracting Corp.,"Environmental Management Services, Inc.",No,1,"north, south, east and west wing exterior perimeter wall",Siding,1500,Square Feet,Removal,Exterior Vertical Surface,40.589672,-73.92327,15,46,628,3089070654,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
TRU5134MN18,01/31/2018 12:00:00 AM,01/21/2019 12:00:00 AM,Closed,No,138,West 48th Street,Manhattan,10105,,Commercial,1022679,01000,0049,,,,The Shubert Organization,"Abatement Unlimited, Inc.",New York Environmental & Material Testing,No,Roof,Main,Skylight Mastic,706,Square Feet,Removal,Exterior Foam,40.759142,-73.98254,5,4,125,1010000049,Midtown-Midtown South
TRU5488BK18,04/10/2018 12:00:00 AM,03/27/2019 12:00:00 AM,Submitted,No,3225,Neptune Avenue,Brooklyn,11224,NYCHA Gravesend Bld. #1 - GR1508593,,3331097,06964,0002,,,,New York City Housing Authority (NYCHA),Maven Construction Corp.,Genesis Environmental Consultants Inc.,No,1,Interior (Various Locations),Mudded Joint to Pipe Insulation,25,Square Feet,Removal,DEP Variance,40.577329,-73.999456,13,47,330,3069640002,Seagate-Coney Island
TRU5377MN18,03/14/2018 12:00:00 AM,02/19/2019 12:00:00 AM,Submitted,No,10,CATHERINE SLIP,Manhattan,10038,BUILDING # 2,Residence,1077411,00111,0100,,,,New York City Housing Authority (NYCHA),"ETS Contracting, Inc.","JLC Environmental Consultants, Inc.",No,12TH FLOOR,EXTERIOR NORTH FACADE,WATERPROOFING,3,Square Feet,Removal,Exterior Vertical Surface,40.709867,-73.996425,3,1,25,1001110100,Chinatown
TRU5211BX18,04/03/2018 12:00:00 AM,03/01/2019 12:00:00 AM,Submitted,No,2175,Lacombe Avenue,Bronx,10473,"BW1519745 - Castle Hill, Bld. #8",Residence,2092630,03534,0001,,,,New York City Housing Authority (NYCHA),P & K Contracting Inc. dba Construction Concepts,Athenica Environmental Services Inc.,No,7,Exterior Faade  Elevations #1 - 20,ACM Window Caulking,18,Square Feet,Removal,Exterior Vertical Surface,40.816904,-73.847623,9,18,86,2035340001,Soundview-Castle Hill-Clason Point-Harding Park
TRU5418BX17,02/05/2018 12:00:00 AM,11/30/2018 12:00:00 AM,Submitted,No,3290,Laconia Avenue,Bronx,10469,,Commercial,2811534,4614,30,,,,"Consolidated Edison   Company of NY, Inc.","NorthStar Contracting Group, Inc.",Omega Environmental Services Inc.,Yes,1st,,duct seal,15,Square Feet,Removal,DEP Variance,,,,,,,
TRU5617MN18,04/09/2018 12:00:00 AM,03/15/2019 12:00:00 AM,Submitted,No,35,East 76th Street,Manhattan,10021,The Carlyle Hotel,Commercial,1041797,01391,0021,,,,Hotel Carlyle Owners Corp.,Pal Environmental Safety Corp.,"H.A. Bader Consultants, Inc.",No,10th,Guestroom# 1007,Flooring Paper,50,Square Feet,Removal,DEP Variance,40.774267,-73.963285,8,4,130,1013910021,Upper East Side-Carnegie Hill
TRU5175MN18,02/01/2018 12:00:00 AM,01/24/2019 12:00:00 AM,Submitted,No,26,Federal Plaza,Manhattan,10278,Jacob K. Javits Federal Office Building,Other,1001674,00156,0050,,,,US General Services Administration (USGSA),Gotham Contracting Corp.,Tantara Associates Corporation,No,42nd,North South West East Wing,Duct Insulation,25,Square Feet,Removal,Tent,40.716015,-74.004744,1,1,31,1001560050,SoHo-TriBeCa-Civic Center-Little Italy
TRU5338MN18,02/22/2018 12:00:00 AM,02/13/2019 12:00:00 AM,Closed,No,550,Broome Street,Manhattan,10013,,Residence,1007379,00491,0026,,,,550 Broome Street LLC,Acme National Corp.,Crown Air Services LLC,No,3,Bathroom,Flooring,10,Square Feet,Removal,Interior Foam,40.724359,-74.005542,2,3,37,1004910026,SoHo-TriBeCa-Civic Center-Little Italy
TRU5139BX18,02/23/2018 12:00:00 AM,02/12/2019 12:00:00 AM,Submitted,No,2245,Randall Ave,Bronx,10473,"Castle Hill Houses Bldg 9, Contract BW1504738",Residence,2092678,03573,0001,,,,New York City Housing Authority (NYCHA),Abax  Incorporated,Athenica Environmental Services Inc.,No,Roof,"Bulkhead Wall Elevations A, B, C & D",Exterior Window / Lintel Caulking,11,Square Feet,Removal,Exterior Vertical Surface,40.819195,-73.846762,9,18,90,2035730001,Soundview-Castle Hill-Clason Point-Harding Park
TRU5607MN18,03/22/2018 12:00:00 AM,03/14/2019 12:00:00 AM,Postponed,No,115,East 82nd Street,Manhattan,10028,,Residence,1047604,01511,0008,,,,115-117 East Realty,Acme National Corp.,Crown Air Services LLC,No,1-9,exterior,window caulking,45,Square Feet,Removal,Exterior Vertical Surface,40.777287,-73.95834,8,4,140,1015110008,Upper East Side-Carnegie Hill
TRU5026QN18,01/24/2018 12:00:00 AM,01/16/2019 12:00:00 AM,Closed,No,25-24,30th Drive,Queens,11102,,Residence,4007089,00578,0028,,,,35-24 30th Drive LLC,"Maspeth Remodeling Co., Inc. DBA Maspeth Environme",Commercial Lab Enterprise,No,2,Rear Room,VAT,475,Square Feet,Removal,Interior Foam,40.766618,-73.925719,1,22,73,4005780028,Old Astoria
TRU5498QN17,12/22/2017 12:00:00 AM,12/19/2018 12:00:00 AM,Closed,No,149-49,18th Avenue,Queens,11357,,Residence,4105833,04667,0028,,,,Yuan En Hu,"T L D Services, Inc.",Global Green Environmental Inc.,No,2nd Floor,South site front wall,Transite siding,250,Square Feet,Removal,Exterior Vertical Surface,40.782831,-73.815398,7,19,1039,4046670028,Whitestone
TRU5004BX18,03/02/2018 12:00:00 AM,01/01/2019 12:00:00 AM,Submitted,No,999,Union Avenue,Bronx,10459,,Other,2004843,02669,0038,,,,Victory Baptist Equities LLC,"Incinia Contracting, Inc.",Cuno Environmental Corporation,No,Shed,Roof,Roofing Material,2160,Square Feet,Removal,Exterior Foam,40.823882,-73.901397,3,17,133,2026690038,Morrisania-Melrose
TRU5125MN18,01/29/2018 12:00:00 AM,01/18/2019 12:00:00 AM,Submitted,No,1522,First Ave,Manhattan,10075,,Other,1050347,01559,0004,,,,UES Associates LLC,New York Insulation Inc.,"GCI Environmental Advisory, Inc.",No,2,Setback Roof,Flashing,75,Square Feet,Removal,Exterior Vertical Surface,40.772632,-73.952462,8,5,136,1015590050,Yorkville
TRU5041BK18,02/20/2018 12:00:00 AM,01/10/2019 12:00:00 AM,Closed,No,510,Clermont Avenue,Brooklyn,11238,PS 753 SPED(K085),School,3057521,02008,0001,,,,NYC School Construction Authority (NYCSCA),"Empire Control Abatement, Inc.","Louis Berger & Assoc., P.C.",No,1,Rm 105 - Classroom,Tar Inside Speaker,2,Square Feet,Removal,DEP Variance,40.682533,-73.968769,2,35,179,3020080001,Fort Greene
TRU5000QN18,12/30/2017 12:00:00 AM,01/01/2019 12:00:00 AM,Closed,No,99-52,211 Place,Queens,11429,,Residence,4232728,10879,0031,,,,NYC Housing Preservation & Development (NYCHPD),GTM Contracting Inc. dba Hi-Tech Environmental & R,"Sound Environmental Associates, LLC",No,Ground,"Front, Back, Left, right","Exterior siding, black tar paper",1900,Square Feet,Removal,Exterior Foam,40.713762,-73.747579,13,27,540,4108790031,Queens Village
TRU5096MN18,01/25/2018 12:00:00 AM,01/17/2019 12:00:00 AM,Postponed,No,259,West 30th street,Manhattan,10001,,Residence,1014336,00780,0007,,,,Two friends Realty LLC,Acme National Corp.,Crown Air Services LLC,No,roof,bulkhead roof south side,coping stone tar,20,Square Feet,Removal,Exterior Vertical Surface,40.749155,-73.994056,5,3,101,1007800007,Midtown-Midtown South
TRU5021MN18,01/18/2018 12:00:00 AM,01/04/2019 12:00:00 AM,Postponed,No,450,WEST 33RD STREET,Manhattan,10001,,Commercial,1085401,00729,9001,,,,450 PARTNERS LLC,PAR Environmental Corporation,"Consulting And Testing Services, Inc.",No,1,ELECTRIC CLOSET,PIPE FITTINGS,10,Linear Feet,Removal,Tent,40.753574,-73.998838,4,3,103,1007299001,Hudson Yards-Chelsea-Flatiron-Union Square
TRU5347MN18,04/30/2018 12:00:00 AM,02/14/2019 12:00:00 AM,Submitted,No,1172,Park Avenue,Manhattan,10128,,Residence,1047075,01504,0040,,,,Andrew Tananbaum,"Alba Environmental, Inc.","Detail Associates, Inc.",No,Penthouse,Roof. Penthouse,Duct Covering Material (Tar/Flashing),600,Square Feet,Removal,Exterior Vertical Surface,40.784408,-73.954126,8,4,16001,1015040040,Upper East Side-Carnegie Hill
TRU5814BK17,02/16/2018 12:00:00 AM,12/12/2018 12:00:00 AM,Submitted,No,18,MARLBOROUGH ROAD,Brooklyn,11226,P.S 249,School,3116438,05075,0001,,,,NYC School Construction Authority (NYCSCA),"Insaren, Inc.","J.C. Broderick & Associates, Inc.",No,SECOND,GIRLS TOILET 211,RADIATOR INSULATION,12,Square Feet,Removal,DEP Variance,40.64971,-73.966046,14,40,506,3050750001,Flatbush
TRU5094QN18,02/09/2018 12:00:00 AM,02/05/2019 12:00:00 AM,Closed,No,89-30,114 Street,Queens,11418,Q475,School,4195688,09321,0001,,,,NYC School Construction Authority (NYCSCA),"M&N General Services, Inc.","Louis Berger & Assoc., P.C.",No,Basement,Trench by stair 4/5,Pipe Insulation,14,Linear Feet,Removal,Tent,40.695888,-73.833681,9,28,124,4093210001,Richmond Hill
TRU5293MN18,02/22/2018 12:00:00 AM,02/07/2019 12:00:00 AM,Closed,No,344,East 85th Street,Manhattan,10028,,,1049970,01547,0032,,,,344 East 85th St. LLC,"Branch Restoration, Inc.","H.A. Bader Consultants, Inc.",No,1,Living Room/Bedroom,Wood Floor Tiles/Mastic,355,Square Feet,Removal,Interior Foam,40.776724,-73.951145,8,5,14601,1015470032,Yorkville
TRU5196BX18,03/09/2018 12:00:00 AM,02/27/2019 12:00:00 AM,Submitted,No,885,Bolton   Avenue,Bronx,10473,I.S. 131   Bronx,School,2103869,03644,0001,,,,NYC School Construction Authority (NYCSCA),"Kiss Construction, Inc.","Precision Environmental, Inc.",No,4th Floor,Room 427,VAT/Mastic,708,Square Feet,Removal,Interior Foam,40.823526,-73.859662,9,18,42,2036440001,Soundview-Castle Hill-Clason Point-Harding Park
TRU5340MN18,03/19/2018 12:00:00 AM,02/13/2019 12:00:00 AM,Submitted,No,10,East End Avenue,Manhattan,10075,,Residence,1050768,01576,0027,,,,10 East End Ave Owners Inc c/o Wallack Mgmt LLC,New York Insulation Inc.,"GCI Environmental Advisory, Inc.",No,20,P3- Apt 20A Bedroom - Riser #25,Pipe Insulation,12,Linear Feet,Removal,DEP Variance,40.770819,-73.947781,8,5,136,1015760027,Yorkville
TRU5004SI18,01/22/2018 12:00:00 AM,01/10/2019 12:00:00 AM,Closed,No,11,Mcdermott Avenue,Staten Island,10305,,Residence,5049811,03362,0159,,,,Allison Holdings LLC,"The Asbestos Contractor, Inc.",Novirex LLC,No,1,East,siding,200,Square Feet,Removal,Exterior Vertical Surface,40.590498,-74.084569,2,50,70,5033620159,Old Town-Dongan Hills-South Beach
TRU5078BK18,02/16/2018 12:00:00 AM,01/17/2019 12:00:00 AM,Submitted,No,1600,Rockaway Parkway,Brooklyn,11236,HS for Medical Professions(K500),School,3230949,08222,0001,,,,NYC School Construction Authority (NYCSCA),"Abatech Industries, Inc.","Environmental Management Solutions Of New York, In",No,1st,Fondation Wall,Waterproofing/Vapor Barrier at Foundation Wall,150,Square Feet,Removal,Exterior Vertical Surface,40.641474,-73.898254,18,46,990,3082220001,Canarsie
TRU5870BK17,03/16/2018 12:00:00 AM,12/21/2018 12:00:00 AM,Postponed,No,7305,FORT HAMILTON PARKWAY,Brooklyn,11228,IS 259 K,School,3148031,05923,0001,,,,NYC School Construction Authority (NYCSCA),"Insaren, Inc.","SAI Environmental Consultants, Inc.",No,THIRD,ROOM 311,PIPE INSULATION,28,Linear Feet,Removal,DEP Variance,40.62668,-74.01512,10,43,206,3059230001,Dyker Heights
TRU5838BK17,01/23/2018 12:00:00 AM,12/14/2018 12:00:00 AM,Postponed,No,32,Auburn Place,Brooklyn,11205,"Whitman, Bld. #14 Contract BW1505369",,3335245,02040,0001,,,,New York City Housing Authority (NYCHA),APS Contractors Inc.,"Warren & Panzer, Engineers, P.C",No,6,Exterior Faade  Elevation #1 - 29,Window Caulking,131,Square Feet,Removal,Exterior Vertical Surface,40.694335,-73.976849,2,35,2901,3020400001,Fort Greene
TRU5896BK17,01/22/2018 12:00:00 AM,12/28/2018 12:00:00 AM,Submitted,No,217 rear,North 10 Street,Brooklyn,11211,,Commercial,3329936,02299,0021,,,,215 N10 Partners LLC,New York Insulation Inc.,Creative Environment Solutions Corporation,No,Roof,Main Roof,Roof Membrane & Base Flashing,2093,Square Feet,Removal,DEP Variance,40.718163,-73.953789,1,33,519,3022990021,North Side-South Side
TRU5281BX18,03/27/2018 12:00:00 AM,03/19/2019 12:00:00 AM,Submitted,No,1040,Rosedale Ave,Bronx,10472,"Sotomayor Houses, Bldg 13, Contract # RF1616106",Residence,2092795,03725,0001,,,,New York City Housing Authority (NYCHA),"S & N Builders, Inc.",Genesis Environmental Consultants Inc.,No,Roof,Settling Chamber,Slab Firebrick & Insulation,60,Square Feet,Removal,DEP Variance,40.826023,-73.867869,9,18,44,2037250001,Soundview-Bruckner
TRU5120BK18,02/09/2018 12:00:00 AM,01/24/2019 12:00:00 AM,Closed,No,250,Lenox Road,Brooklyn,11226,,Residence,3116679,05085,0040,,,,250 Lenox Rd Realty LLC,"Everest Construction Enterprises, Corp.","Avi Jay, Inc.",Yes,GarageRoof,,Roof Material,550,Square Feet,Removal,Exterior Foam,40.654064,-73.951235,17,40,820,3050850040,Prospect Lefferts Gardens-Wingate
TRU5506BK18,04/09/2018 12:00:00 AM,03/29/2019 12:00:00 AM,Submitted,No,82,Amity street,Brooklyn,11201,,,3003095,00295,0011,,,,82 Amity LLC,F.A.L.C. Corp.,Mile Multiservices Corp,Yes,Roof,,Roof material,800,Square Feet,Removal,Exterior Foam,40.689561,-73.997375,6,39,49,3002950011,Carroll Gardens-Columbia Street-Red Hook
TRU5617MN18,04/09/2018 12:00:00 AM,03/15/2019 12:00:00 AM,Submitted,No,35,East 76th Street,Manhattan,10021,The Carlyle Hotel,Commercial,1041797,01391,0021,,,,Hotel Carlyle Owners Corp.,Pal Environmental Safety Corp.,"H.A. Bader Consultants, Inc.",No,31st,Guestroom #3105-3106,Pipe Insulation,60,Linear Feet,Removal,DEP Variance,40.774267,-73.963285,8,4,130,1013910021,Upper East Side-Carnegie Hill
TRU5253BK18,02/28/2018 12:00:00 AM,02/15/2019 12:00:00 AM,Postponed,No,150,55TH STREET,Brooklyn,11220,,Hospital,3014856,00828,0001,,,,NYU HOSPITALS CENTER,PAR Environmental Corporation,"Environmental Planning & Management, Inc.",No,5,BIRTH ROOM 7 FIRE DOOR,ACM FIRE DOOR,42,Square Feet,Removal,DEP Variance,40.646941,-74.02093,7,38,22,3008280001,Sunset Park West
TRU5647MN18,03/22/2018 12:00:00 AM,03/19/2019 12:00:00 AM,Submitted,No,62,East 92nd Street,Manhattan,10128,Brick Church,School,1047027,01503,0044,,,,Brick Presbyterian Corporation,New York Insulation Inc.,Advanced Environmental Corp.,No,3rd,Bathroom,Pipe Insulation,40,Linear Feet,Removal,Tent,40.7844,-73.955411,8,4,16001,1015030044,Upper East Side-Carnegie Hill
TRU5773BK17,01/12/2018 12:00:00 AM,12/06/2018 12:00:00 AM,Submitted,No,3018,West 24th Street,Brooklyn,11224,Haber Houses (AKA 3020 & 3024 West 24th Street),Residence,3322050,07070,0001,,,,New York City Housing Authority (NYCHA),"New York Environmental Systems, Inc.",Airtek Environmental Corporation,No,Main Roof,Bulkhead Wall,Door/Window Sill Flashing,5,Square Feet,Removal,Exterior Vertical Surface,40.573368,-73.990673,13,47,352,3070700001,Seagate-Coney Island
TRU5009BX18,01/11/2018 12:00:00 AM,01/02/2019 12:00:00 AM,Postponed,No,330,Bruckner Blvd,Bronx,10454,,Commercial,2004060,02599,0165,,,,Extra Space Storage,F.A.L.C. Corp.,Angy Services Corp.,Yes,1,,Flashing Roof,900,Square Feet,Removal,Exterior Vertical Surface,40.806385,-73.908242,1,17,19,2025990165,Mott Haven-Port Morris
TRU5110BK18,01/31/2018 12:00:00 AM,01/22/2019 12:00:00 AM,Submitted,No,124,Carlton Avenue,Brooklyn,11205,"Whitman, Bld. #1 Contract BW1505369",,3335252,02041,0001,,,,New York City Housing Authority (NYCHA),APS Contractors Inc.,"Warren & Panzer, Engineers, P.C",No,3,Exterior Faade  Elevation #1 - 22,Bricks Contaminated with ACM Caulking,10,Square Feet,Removal,Exterior Vertical Surface,40.69395,-73.97308,2,35,18501,3020410001,Fort Greene
TRU5497BK18,04/07/2018 12:00:00 AM,03/27/2019 12:00:00 AM,Submitted,No,66,linden st,Brooklyn,11221,,,3076239,03331,0005,,,,Gaborone Properties,Star Environmental LLC,"U. Stiv Environmental Svces, Inc.",No,roof,roof,roofing Material,1000,Square Feet,Removal,Exterior Foam,40.691892,-73.92087,4,34,399,3033310005,Bushwick South
TRU5703MN18,04/04/2018 12:00:00 AM,03/27/2019 12:00:00 AM,Postponed,No,1224,Saint Nicholas Ave,Manhattan,10032,,Residence,1063062,02128,0003,,,,"TASHA REALTY,LLC C/O PINE MANAGEMENT INC","Everest Construction Enterprises, Corp.","Avi Jay, Inc.",No,Basement,Laundry room,Pipe insulation,20,Linear Feet,Removal,Tent,40.843094,-73.938269,12,10,253,1021280003,Washington Heights South
TRU5046SI18,03/26/2018 12:00:00 AM,03/12/2019 12:00:00 AM,Closed,No,346,Parkinson Avenue,Staten Island,10305,,Residence,5050114,03390,0050,,,,Alket Hoxha,"The Asbestos Contractor, Inc.",New York Safety Services LLC,No,1,West side extension,siding,100,Square Feet,Removal,Exterior Vertical Surface,40.593051,-74.08054,2,50,64,5033900050,Grasmere-Arrochar-Ft. Wadsworth
TRU5014MN18,02/09/2018 12:00:00 AM,01/03/2019 12:00:00 AM,Closed,No,335,EAST 44TH STREET,Manhattan,10017,ONE UNITED NATIONS PLAZA,Commercial,1038758,01337,7502,,,,KENNETH COOPERSMITH,PAR Environmental Corporation,"GCI Environmental Advisory, Inc.",No,2ND FLOOR,SETBACK ROOF,FLASHING,160,Square Feet,Removal,Exterior Vertical Surface,40.750807,-73.970509,6,4,90,1013377502,Turtle Bay-East Midtown
TRU5424BX17,01/12/2018 12:00:00 AM,12/04/2018 12:00:00 AM,Closed,No,900,Adee Avenue,Bronx,10469,X076,School,2054933,04552,0010,,,,NYC School Construction Authority (NYCSCA),"Abatement Unlimited, Inc.","TRC Engineers, Inc.",No,2,Room 262,VAT,260,Square Feet,Removal,Interior Foam,40.869593,-73.861282,11,12,342,2045520010,Allerton-Pelham Gardens
